0.358	0.618031	1.07245	4.17237	0.967871	49.153	-45.585
0.359	0.622228	1.0734	4.22355	0.923838	53.1617	-42.6976
0.36	0.626478	1.0743	4.27864	0.883468	56.9575	-38.2631
0.361	0.630785	1.07516	4.33671	0.848718	59.1151	-31.4666
0.362	0.635151	1.076	4.39464	0.821686	56.6933	-22.8328
0.363	0.639575	1.07681	4.44767	0.801989	49.3071	-16.8042
0.364	0.644047	1.0776	4.49392	0.786235	43.1455	-14.9582
0.365	0.648562	1.07838	4.53495	0.772865	38.8567	-12.047
0.366	0.653117	1.07915	4.5683	0.764723	27.7829	-4.51135
0.367	0.657699	1.07991	4.58013	0.762115	-4.18344	-0.994028
0.368	0.662277	1.08067	4.56093	0.754373	-34.267	-14.794
0.369	0.666821	1.08142	4.5165	0.737766	-54.6604	-18.7407
0.37	0.67131	1.08215	4.45927	0.721324	-59.85	-14.4816
0.371	0.675739	1.08286	4.40133	0.70714	-56.0762	-14.2455
0.372	0.680113	1.08356	4.34793	0.691856	-50.7751	-16.7015
0.373	0.684435	1.08424	4.2997	0.673705	-45.7069	-20.005
0.374	0.688712	1.08491	4.25633	0.652231	-41.0644	-23.371
0.375	0.692948	1.08555	4.21745	0.627622	-36.7097	-26.3053
0.376	0.697147	1.08616	4.18288	0.600685	-32.4252	-28.0548
0.377	0.701314	1.08675	4.15268	0.573525	-27.9552	-26.7838
0.378	0.705452	1.08731	4.12711	0.551832	-23.1289	-17.1554
0.379	0.709568	1.08785	4.10475	0.550813	-21.5091	14.5294
0.38	0.713662	1.08841	4.07875	0.583908	-30.3575	51.0383
0.381	0.717725	1.08902	4.04499	0.64194	-36.991	64.3689
0.382	0.721752	1.0897	4.00664	0.708087	-39.4648	67.2366
0.383	0.725738	1.09044	3.96663	0.775434	-40.2326	66.7455
0.384	0.729685	1.09125	3.92617	0.841777	-40.3063	65.2121
0.385	0.733591	1.09212	3.8857	0.906487	-40.132	63.478
0.386	0.737456	1.09306	3.84537	0.969512	-39.9331	61.8597
0.387	0.741281	1.09406	3.80513	1.03101	-39.837	60.4629
0.388	0.745066	1.09512	3.76485	1.09119	-39.9238	59.2996
0.389	0.74881	1.09624	3.72431	1.15026	-40.2453	58.3346
0.39	0.752514	1.09742	3.68329	1.20837	-40.8293	57.5064
0.391	0.756176	1.09866	3.64152	1.2656	-41.6793	56.7403
0.392	0.759796	1.09996	3.59879	1.32197	-42.7742	55.9599
0.393	0.763373	1.10131	3.55487	1.37743	-44.0696	55.0978
0.394	0.766906	1.10271	3.50964	1.43188	-45.5044	54.1059
0.395	0.770392	1.10417	3.463	1.48519	-47.0099	52.9609
0.396	0.773831	1.10568	3.41492	1.53722	-48.521	51.6649
